48,0,0,-0.339970501474926,-0.175516224188791,-0.53023598820059,-0.426991150442478,-0.665929203539823,-0.632005899705015,-0.600294985250737,-0.846607669616519,0.224188790560472,-0.675516224188791,0.193215339233038,-0.944690265486726,-0.165191740412979,-0.974188790560472,-0.418141592920354,-0.899705014749263,0.370206489675516,-0.668879056047198,0.249262536873156,-1,-0.199115044247788,-0.990412979351032,-0.446165191740413,-0.870206489675516,0.464601769911504,-0.626843657817109,0.349557522123894,-0.966076696165192,-0.116519174041298,-0.949852507374631,-0.383480825958702,-0.834070796460177,0.494100294985251,-0.556047197640118,0.312684365781711,-0.823746312684366,-0.0589970501474926,-0.839233038348083,-0.320058997050148,-0.761799410029499
48,0,0,-0.418058132343847,-0.229437229437229,-0.588744588744589,-0.484230055658627,-0.69325912183055,-0.661719233147805,-0.645640074211503,-0.839208410636982,0.0364873222016079,-0.679035250463822,0.0439084724799011,-0.962275819418677,-0.29004329004329,-0.997526283240569,-0.512677798392084,-0.91156462585034,0.17687074829932,-0.665429808286951,0.148423005565863,-1,-0.309833024118738,-1,-0.52752009894867,-0.88682745825603,0.269635126777984,-0.633271490414348,0.224489795918367,-0.951144094001237,-0.240568954854669,-0.950525664811379,-0.470624613481756,-0.847247990105133,0.30117501546073,-0.593073593073593,0.148423005565863,-0.843537414965986,-0.204081632653061,-0.850340136054422,-0.398886827458256,-0.764996907854051
48,0,0,-0.365654205607477,-0.248831775700935,-0.510514018691589,-0.496495327102804,-0.59696261682243,-0.67231308411215,-0.566004672897196,-0.841121495327103,0.0350467289719626,-0.685163551401869,0.058411214953271,-0.964953271028037,-0.242406542056075,-0.984228971962617,-0.43107476635514,-0.895443925233645,0.171728971962617,-0.669392523364486,0.175233644859813,-1,-0.231892523364486,-0.994158878504673,-0.442172897196262,-0.886098130841122,0.279789719626168,-0.629672897196262,0.281542056074766,-0.955607476635514,-0.144275700934579,-0.952102803738318,-0.375,-0.84696261682243,0.335280373831776,-0.575934579439252,0.216121495327103,-0.835864485981308,-0.11857476635514,-0.851051401869159,-0.325934579439252,-0.771028037383178
48,0,0,-0.454945054945055,-0.204395604395604,-0.685714285714286,-0.409340659340659,-0.867032967032967,-0.560989010989011,-0.915934065934066,-0.715384615384615,-0.111538461538462,-0.690659340659341,-0.297252747252747,-0.958241758241758,-0.637362637362637,-0.927472527472528,-0.803846153846154,-0.811538461538462,-0.00989010989010989,-0.68956043956044,-0.295054945054945,-1,-0.700549450549451,-0.940659340659341,-0.836263736263736,-0.80989010989011,0.0357142857142857,-0.663186813186813,-0.246153846153846,-0.956043956043956,-0.654395604395604,-0.904945054945055,-0.808791208791209,-0.773076923076923,0.00384615384615385,-0.619230769230769,-0.275274725274725,-0.836263736263736,-0.590659340659341,-0.819230769230769,-0.745054945054945,-0.71978021978022
48,0,0,-0.399129961935835,-0.274061990212072,-0.477977161500816,-0.494290375203915,-0.573681348558999,-0.649809679173464,-0.669929309407287,-0.7705274605764,0.281131049483415,-0.645459488852637,-0.0163132137030995,-0.954323001631321,-0.419793365959761,-0.961935834692768,-0.65089722675367,-0.88036976617727,0.32300163132137,-0.623164763458401,-0.0418705818379554,-1,-0.489940184883089,-0.978792822185971,-0.684611201740076,-0.885807504078303,0.243066884176183,-0.582925502990756,-0.0712343665035345,-0.957041870581838,-0.486677542142469,-0.940184883088635,-0.683523654159869,-0.843936922240348,0.0413268080478521,-0.538336052202284,-0.231647634584013,-0.829798803697662,-0.520391517128874,-0.841761827079935,-0.682979880369766,-0.774333877107123
48,0,0,-0.403604587657018,-0.275805570726379,-0.489350081922447,-0.499180775532496,-0.592572364827963,-0.654287274713271,-0.683779355543419,-0.7799016930639,0.294920808301475,-0.639541234298198,-0.00273074822501365,-0.948115783724741,-0.403058438012015,-0.958492626979792,-0.645548880393228,-0.884762424904424,0.335335882031677,-0.617149098853086,-0.0354997269251775,-1,-0.481157837247406,-0.981430912069907,-0.689240851993446,-0.892954669579465,0.255598033861278,-0.577826324412889,-0.077007099945385,-0.948661933369743,-0.487711632987439,-0.936100491534681,-0.695248498088476,-0.84598580010923,0.0557072637902785,-0.536318951392682,-0.226105953031131,-0.819770617149099,-0.518842162752594,-0.840524303659203,-0.699071545603495,-0.787547788093938
48,0,0,-0.408064516129032,-0.268279569892473,-0.51505376344086,-0.502688172043011,-0.618279569892473,-0.659677419354839,-0.68010752688172,-0.786021505376344,0.266129032258065,-0.668279569892473,-0.0290322580645161,-0.955913978494624,-0.431720430107527,-0.967741935483871,-0.675268817204301,-0.887634408602151,0.315591397849462,-0.643548387096774,-0.0505376344086022,-1,-0.50752688172043,-0.980645161290323,-0.714516129032258,-0.886559139784946,0.258602150537634,-0.6,-0.0806451612903226,-0.941935483870968,-0.505913978494624,-0.926881720430108,-0.713978494623656,-0.836021505376344,0.0844086021505376,-0.546236559139785,-0.191935483870968,-0.820430107526882,-0.486559139784946,-0.832795698924731,-0.665591397849462,-0.768817204301075
48,0,0,-0.40194489465154,-0.264721772015127,-0.520259319286872,-0.483522420313344,-0.641274986493787,-0.639113992436521,-0.738519719070773,-0.760129659643436,0.24527282549973,-0.662884927066451,-0.0940032414910859,-0.952998379254457,-0.491626148028093,-0.951377633711507,-0.723392760669908,-0.864937871420854,0.281469475958941,-0.64397622906537,-0.124257158292815,-1,-0.559157212317666,-0.964883846569422,-0.752025931928687,-0.86871961102107,0.205294435440303,-0.601836844948676,-0.152350081037277,-0.952998379254457,-0.55537547271745,-0.924365207995678,-0.749864937871421,-0.823338735818476,0.0118854673149649,-0.551053484602917,-0.290113452188006,-0.823878984332793,-0.569421934089681,-0.82441923284711,-0.728254997298757,-0.75310642895732
48,0,0,-0.429721030042918,-0.24087982832618,-0.579935622317597,-0.448497854077253,-0.731223175965665,-0.597103004291845,-0.866952789699571,-0.705472103004292,0.146995708154506,-0.679721030042919,-0.258047210300429,-0.959227467811159,-0.652360515021459,-0.9318669527897,-0.883583690987124,-0.834763948497854,0.182403433476395,-0.66255364806867,-0.30793991416309,-1,-0.74087982832618,-0.940450643776824,-0.934549356223176,-0.831008583690987,0.103004291845494,-0.615343347639485,-0.334763948497854,-0.95118025751073,-0.737124463519313,-0.899678111587983,-0.933476394849785,-0.78862660944206,-0.0971030042918455,-0.554184549356223,-0.438304721030043,-0.811158798283262,-0.717274678111588,-0.79774678111588,-0.879291845493562,-0.721030042918455
48,0,0,-0.38752052545156,-0.278051450465244,-0.482758620689655,-0.507389162561576,-0.600985221674877,-0.667214012041598,-0.713738368910783,-0.796387520525452,0.281882868089765,-0.645320197044335,0.0120415982484948,-0.948549534756431,-0.388615216201423,-0.972085385878489,-0.645320197044335,-0.911330049261084,0.338806787082649,-0.629994526546251,-0.00821018062397373,-1,-0.455391351943076,-0.997810618500274,-0.677613574165298,-0.911330049261084,0.276409414340449,-0.597701149425287,-0.0410509031198686,-0.95511767925561,-0.454844006568144,-0.950191570881226,-0.669950738916256,-0.865900383141762,0.100164203612479,-0.559386973180077,-0.17296113847838,-0.840175150519978,-0.473453749315818,-0.86152162014231,-0.661193212917351,-0.80623973727422
48,0,0,-0.434920634920635,-0.236507936507937,-0.632275132275132,-0.43968253968254,-0.802116402116402,-0.580952380952381,-0.841269841269841,-0.698412698412698,0.0544973544973545,-0.712698412698413,-0.282010582010582,-0.967195767195767,-0.628571428571429,-0.903703703703704,-0.775661375661376,-0.775132275132275,0.133333333333333,-0.688888888888889,-0.308465608465608,-1,-0.700529100529101,-0.891534391534392,-0.788888888888889,-0.741269841269841,0.121693121693122,-0.635978835978836,-0.256613756613757,-0.953968253968254,-0.625925925925926,-0.856084656084656,-0.721164021164021,-0.700529100529101,-0.00211640211640212,-0.562962962962963,-0.353968253968254,-0.81005291005291,-0.611640211640212,-0.762962962962963,-0.684126984126984,-0.641269841269841
48,0,0,-0.470401691331924,-0.224101479915433,-0.672832980972516,-0.427589852008457,-0.841437632135307,-0.564482029598309,-0.890063424947146,-0.689217758985201,-0.0174418604651163,-0.700317124735729,-0.32399577167019,-0.972515856236786,-0.678646934460888,-0.919661733615222,-0.817124735729387,-0.796511627906977,0.0776955602536998,-0.680761099365751,-0.332452431289641,-1,-0.736257928118393,-0.911205073995772,-0.824524312896406,-0.776427061310782,0.0750528541226216,-0.631606765327696,-0.308139534883721,-0.94291754756871,-0.686575052854123,-0.858350951374207,-0.778012684989429,-0.718287526427061,-0.0528541226215645,-0.558668076109937,-0.406448202959831,-0.789640591966173,-0.673890063424947,-0.743657505285412,-0.743657505285412,-0.628964059196617
48,0,0,-0.469441517386723,-0.223393045310854,-0.668598524762908,-0.42781875658588,-0.83508956796628,-0.564278187565859,-0.904109589041096,-0.689146469968388,-0.0242360379346681,-0.69968387776607,-0.326132771338251,-0.969968387776607,-0.67650158061117,-0.917281348788198,-0.809799789251844,-0.796101159114858,0.071127502634352,-0.682297154899895,-0.330347734457324,-1,-0.728661749209694,-0.911485774499473,-0.816649104320337,-0.777660695468915,0.0695468914646997,-0.634351949420443,-0.31190727081138,-0.94204425711275,-0.689146469968388,-0.855110642781876,-0.779241306638567,-0.71654373024236,-0.053740779768177,-0.560063224446786,-0.403582718651212,-0.78609062170706,-0.67650158061117,-0.742887249736565,-0.750790305584826,-0.633298208640674
48,0,0,-0.471179270227393,-0.225277630883131,-0.670544685351666,-0.425171866737176,-0.839238498149127,-0.561078794288736,-0.907985193019566,-0.681649920676891,-0.0111052353252247,-0.698043363299841,-0.319936541512427,-0.967741935483871,-0.673717609730301,-0.919619249074564,-0.813855103120042,-0.798519301956637,0.0798519301956637,-0.681121099947118,-0.327340031729244,-1,-0.72607086197779,-0.91485986250661,-0.822845055526177,-0.781068217874141,0.0735060814383924,-0.632998413537811,-0.306716023268112,-0.940772078265468,-0.686938127974617,-0.856160761501851,-0.789529349550502,-0.7181385510312,-0.0597567424643046,-0.558434690639873,-0.411951348492861,-0.783712321523004,-0.684294024325754,-0.740877842411423,-0.765203595980962,-0.634056054997356
48,0,0,-0.461823966065748,-0.220042417815483,-0.66542948038176,-0.422057264050901,-0.831919406150583,-0.559915164369035,-0.881760339342524,-0.68186638388123,-0.00159066808059385,-0.694591728525981,-0.311240721102863,-0.969777306468717,-0.671261930010604,-0.916755037115589,-0.806468716861082,-0.788971367974549,0.0906680805938494,-0.676564156945917,-0.319194061505832,-1,-0.720042417815483,-0.909331919406151,-0.808589607635207,-0.771474019088017,0.0853658536585366,-0.629904559915164,-0.299575821845175,-0.943266171792153,-0.679215270413574,-0.853128313891835,-0.772004241781548,-0.709968186638388,-0.0471898197242842,-0.556733828207847,-0.406680805938494,-0.784729586426299,-0.67762460233298,-0.737539766702015,-0.748144220572641,-0.625662778366914
48,0,0,-0.385654885654886,-0.215176715176715,-0.54002079002079,-0.445945945945946,-0.673596673596674,-0.607068607068607,-0.664241164241164,-0.755717255717256,-0.00935550935550936,-0.672557172557173,-0.077962577962578,-0.955821205821206,-0.396569646569647,-0.930873180873181,-0.546777546777547,-0.808731808731809,0.115384615384615,-0.667879417879418,-0.0025987525987526,-1,-0.389293139293139,-0.953742203742204,-0.542619542619543,-0.82952182952183,0.216735966735967,-0.636694386694387,0.0966735966735967,-0.967255717255717,-0.318087318087318,-0.922037422037422,-0.507276507276507,-0.795218295218295,0.242203742203742,-0.585758835758836,0.00831600831600832,-0.819126819126819,-0.321205821205821,-0.794178794178794,-0.489085239085239,-0.691268191268191
48,0,0,-0.386036960985626,-0.220739219712526,-0.542094455852156,-0.453798767967146,-0.671457905544148,-0.61652977412731,-0.677618069815195,-0.765400410677618,-0.0390143737166324,-0.681211498973306,-0.11652977412731,-0.949691991786448,-0.411190965092402,-0.929158110882957,-0.565195071868583,-0.82135523613963,0.0857289527720739,-0.677104722792608,-0.0277207392197125,-1,-0.388090349075975,-0.964065708418891,-0.551848049281314,-0.84958932238193,0.186344969199179,-0.64476386036961,0.0718685831622177,-0.968685831622177,-0.325975359342916,-0.931724845995893,-0.52258726899384,-0.812628336755647,0.21047227926078,-0.591889117043121,-0.0205338809034908,-0.822381930184805,-0.348049281314168,-0.802361396303901,-0.528747433264887,-0.705852156057495
